ID,Archive,Year,Type,Topic,Origin,Destination,Author,Addressee,Keywords
PSCR0133,Archives générales du Royaume/ Algemeen Rijksarchief,1544,familiar,aviso,"Portugal, Lisboa","Flandres, Antuérpia",Rui Freire,Francisco Nunes,"Dinero,Negocios,Mercancías"
PSCR0134,Archives générales du Royaume/ Algemeen Rijksarchief,1544,particular,aviso,"Portugal, Lisboa","Flandres, Antuérpia",Rui Freire,Francisco Lopes,"Dinero,Negocios,Mercancías"
PSCR0135,Archives générales du Royaume/ Algemeen Rijksarchief,1544,familiar,notícias,"Portugal, Lisboa","Flandres, Antuérpia",Jorge Rodrigues,Jorge Fernandes,"Familia,Negocios"
PSCR0136,Archives générales du Royaume/ Algemeen Rijksarchief,1544,familiar,notícias,"Portugal, Lisboa","Flandres, Antuérpia",Mestre António,Duarte Gomes,"Dinero,Negocios,Mercancías,Familia"
PSCR0137,Archives générales du Royaume/ Algemeen Rijksarchief,1544,particular,notícias,"Portugal, Lisboa","Flandres, Antuérpia",João Lião,Guilherme Fernandes,"Comercio,Negocios"
PSCR0138,Archives générales du Royaume/ Algemeen Rijksarchief,1544,particular,notícias,"Portugal, Lisboa","Flandres, Antuérpia",Duarte Dias,"Diogo Fernandes ""O Gordo""","Dinero,Negocios"
PSCR0139,Archives générales du Royaume/ Algemeen Rijksarchief,1544,familiar,notícias,"Portugal, Lisboa","Flandres, Antuérpia",Mestre António,João da Costa,"Flandes,Deudas,Dinero,Negocios,Mobiliario"
PSCR0140,Archives générales du Royaume/ Algemeen Rijksarchief,1544,familiar,notícias,"Portugal, Lisboa",Inglaterra,Maria da Rocha,Diogo da Rocha,Familia
PSCR0141,Archives générales du Royaume/ Algemeen Rijksarchief,1544,familiar,crítica,"Portugal, Lisboa","Flandres, Antuérpia",Anónimo501,António de Pina,"Familia,Reproches"
PSCR0142,Arquivo Nacional da Torre do Tombo,1561,particular,informação,"Egipto, Cairo","Itália, Roma",Matias Bicudo Furtado,Lourenço Pires de Távora,"Cautivos,Diplomacia,Comercio,Viajes"
PSCR0144,Arquivo Nacional da Torre do Tombo,1545,familiar,notícias,"Crato, Belver","Portugal, Lisboa",Frei Jorge da Mota,Álvaro de França,Justicia
PSCR0145,Arquivo Nacional da Torre do Tombo,154,particular,notícias,"Portugal, Lisboa","Portugal, Évora",Elísio da Mesquita,Simão Afonso,"Dinero,Familia"
PSCR0146,Arquivo Nacional da Torre do Tombo,1555,familiar,informação,"Portugal, Lisboa","Portugal, Santarém",Simão Lobo,Afonso Ribeiro,"Disturbios,Testigos"
PSCR0147,Arquivo Nacional da Torre do Tombo,1578,particular,pedido,"Portugal, Coimbra, Santa Cruz","Portugal, Lisboa",Dom Lourenço,Paulo Afonso,"Iglesia,Proposiciones,Inquisición,Denuncia"
PSCR0148,Arquivo Nacional da Torre do Tombo,1514-1547,particular,garantia,S.l.,,Francisco de Arruda,Bastião Gonçalves,"Negocios,Animales"
PSCR1001,Arquivo Nacional da Torre do Tombo,1546-1547,particular,pedido,"Portugal, Lisboa",S.l.,Fernão de Oliveira,Dom António de Ataíde,"Acusación,Prisión,Ayuda,Inquisición,Injurias"
PSCR1002,Arquivo Nacional da Torre do Tombo,1596-1597,particular,instruções,"Portugal, Lisboa",S.l.,Jorge Nunes Henriques,Anónimo363,"Prisión,Escritura cifrada,Comunicación"
PSCR1004,Arquivo Nacional da Torre do Tombo,1570,familiar,conselho,"Lisboa, cárcere inquisitorial",Lisboa,Fernão Guterres,Anónima43,"Familia,Escritura cifrada,Prisión,Avisos"
PSCR1005,Arquivo Nacional da Torre do Tombo,1570,familiar,pedido,"Lisboa, cárcere inquisitorial",Lisboa,Fernão Guterres,Anónima43,"Recomendación,Familia,Escritura cifrada,Comunicación,Avisos,Escritura"
PSCR1008,Arquivo Nacional da Torre do Tombo,1541,particular,crítica,"Portugal, Évora",,Dom Henrique,Damião de Góis,"Censura,Obras,Imprenta,Viajes"
PSCR1009,Arquivo Nacional da Torre do Tombo,1541,particular,justificação,"Portugal, Lisboa",Alemanha,Dom Henrique,Damião de Góis,"Censura,Obras,Imprenta,Inquisición,Viajes,Africa"
PSCR1013,Arquivo Nacional da Torre do Tombo,1591,familiar,notícias,"Brasil, Bahia, Salvador da Bahia","Portugal, Lisboa",Bartolomeu Fragoso,Amador Fernandes,"Correo,Familia,Viajes,Educación,Brasil,Mediador"
PSCR1128,Arquivo Nacional da Torre do Tombo,1591,familiar,expressão de pena,"Portugal, Avis, Avis","Portugal, Évora, Santo Antão, Praça Grande",Gonçalo Vaz,Baltasar Nunes,"Ayuda,Familia,Consejos,Judaísmo"
PSCR1129,Arquivo Nacional da Torre do Tombo,1596,familiar,instruções,"Portugal, Lisboa","Portugal, Lisboa",Diogo da Horta,Fernão da Horta,"Confesión,Judaísmo,Escritura,Comunicación,Disfraces"
PSCR1130,Arquivo Nacional da Torre do Tombo,1596,particular,instruções,"Portugal, Lisboa","Portugal, Lisboa",Diogo da Horta,António de Melo,"Ayuda,Disfraces,Comunicación,Familia,Judaísmo"
PSCR1131,Arquivo Nacional da Torre do Tombo,1596,familiar,pêsames,"Italia, Venezia","Portugal, Lisboa",Duarte Gonçalves da Horta,Fernão da Horta,"Consuelo,Familia,Judaísmo,Vida cotidiana,Sefardíes,Defunción"
PSCR1132,Arquivo Nacional da Torre do Tombo,1596,familiar,pêsames,"Italia, Venezia","Portugal, Lisboa",Filipa Gomes,Fernão da Horta,"Consuelo,Sefardíes,Familia,Judaísmo,Defunción,Vida cotidiana"
PSCR1133,Arquivo Nacional da Torre do Tombo,1555-1556,particular,instruções,S.l.,"Portugal, Lisboa",Anónimo412,Sebastião de Castro,"Confesión,Recomendación,Adulterio"
PSCR1134,Arquivo Nacional da Torre do Tombo,1597,familiar,pedido,"França, Bordéus","Portugal, Lisboa",Duarte Rodrigues Braço de Ouro,Maior Francesa,"Comercio,Familia,Sefardíes,Mercancías"
PSCR1135,Arquivo Nacional da Torre do Tombo,1597,familiar,protesto,"França, Bordéus","Portugal, Tomar, Abrantes",Duarte Rodrigues Braço de Ouro,Garcia Rodrigues,"Comercio,Mercancías,Sefardíes,Familia"
PSCR1136,Arquivo Nacional da Torre do Tombo,1597,amor,pedido,"França, Bordéus","Portugal, Castelo Branco, Monforte da Beira",Duarte Rodrigues Braço de Ouro,Beatriz Rodrigues,"Amor,Matrimonio,Sefardíes,Familia,Viajes"
PSCR1137,Arquivo Nacional da Torre do Tombo,1597,amor,pedido,"França, Bordéus","Portugal, Castelo Branco, Monforte da Beira",Duarte Rodrigues,Beatriz Rodrigues,"Amor,Matrimonio,Viajes,Vida cotidiana,Sefardíes"
PSCR1138,Arquivo Nacional da Torre do Tombo,1597,familiar,pedido,"França, Bordéus","Portugal, Lisboa",Duarte Rodrigues Braço de Ouro,Simão Álvares,"Censura,Comercio,Mercancías,Familia,Sefardíes"
PSCR1139,Arquivo Nacional da Torre do Tombo,1592,ami.,notícias,"América, Brasil, São Vicente","América, Brasil, Bahia, São Salvador",António do Vale de Vasconcelos,Estêvão de Brito Freire,"Adulterio,Viajes,Brasil,Matrimonio,Destierro"
PSCR1140,Arquivo Nacional da Torre do Tombo,1592,familiar,notícias,"Portugal, Vila Viçosa, Arraiolos","América, Brasil, Bahia, São Salvador",Cristóvão Gomes de Vasconcelos,António do Vale de Vaconcelos,"Adulterio,Destierro,Interrogatorio,Familia"
PSCR1141,Arquivo Nacional da Torre do Tombo,1592,familiar,notícias,"Portugal, Vila Viçosa, Arraiolos","América, Brasil, Bahia, São Salvador",Luís da Veiga,António do Vale de Vasconcelos,"Adulterio,Interrogatorio,Destierro,Familia"
PSCR1142,Arquivo Nacional da Torre do Tombo,1592,familiar,notícias,"Portugal, Vila Viçosa, Arraiolos","América, Brasil, Bahia, São Salvador",Catarina do Vale,António do Vale de Vasconcelos,"Adulterio,Destierro,Familia,Viajes"
PSCR1143,Arquivo Nacional da Torre do Tombo,1592,familiar,notícias,"Portugal, Vila Viçosa, Arraiolos","América, Brasil, Bahia, São Salvador",Catarina Garcia de Cabreira,António do Vale de Vasconcelos,"Adulterio,Amor,Destierro,Viajes,Vida cotidiana"
PSCR1144,Arquivo Nacional da Torre do Tombo,1592,familiar,pedido,"Portugal, Avis, Avis","América, Brasil, Bahia, São Salvador",André Garcia de Cabreira,António do Vale de Vasconcelos,"Destierro,Familia,Vida cotidiana,Viajes,Adulterio"
PSCR1145,Arquivo Nacional da Torre do Tombo,1594,familiar,pedido,"América, Brasil, São Paulo, São Vicente","América, Brasil, Bahia, São Salvador",Jerónimo Leitão,Francisco Leitão,"Adulterio,Familia,Destierro,Correspondencia,Denuncia"
PSCR1146,Arquivo Nacional da Torre do Tombo,1594,familiar,pedido,"América, Brasil, São Paulo, São Vicente","América, Brasil, Pernambuco",Jerónimo Leitão,Filipe de Aguiar Lobo,"Adulterio,Denuncia,Enfermedad,Destierro,Correspondencia,Familia"
PSCR1147,Arquivo Nacional da Torre do Tombo,1585,ami.,pedido,"Açores, São Miguel, Ponta Delgada","Açores, São Miguel, Povoação",Fernão Lopes,Gaspar da Costa,"Amistad,Viajes,Mercancías,Comercio"
PSCR1148,Arquivo Nacional da Torre do Tombo,1585,ami.,súplica,"Açores, São Miguel, Ponta Delgada","Açores, São Miguel, Povoação",Fernão Lopes,Gaspar da Costa,"Amistad,Añoranza,Mercancías"
PSCR1152,Arquivo Nacional da Torre do Tombo,1576,ami.,pedido,"América, Brasil, Bahia","Italia, Roma",Gonçalo Eanes,Gregório Serrão,"Adulterio,Correspondencia,Viajes,Familia,Brasil"
PSCR1153,Arquivo Nacional da Torre do Tombo,1580,particular,instruções,"África, Reino do Congo, São Salvador","África, São Tomé","Mpangu Nimi-a-Lukeni lua Mvemba, alias D. Álvaro I, rei do Congo",Gaspar da Graça,"Africa,Iglesia,Indígenas,Conflicto"
PSCR1154,Arquivo Nacional da Torre do Tombo,1579,particular,notícias,"África, São Tomé","África, São Tomé",Pedro António,Gaspar da Graça,"Africa,Iglesia,Indígenas,Conflicto"
PSCR1155,Arquivo Nacional da Torre do Tombo,1580,particular,notícias,"África, Congo, São Salvador","África, São Tomé",Francisco de Medeiros,Gaspar da Graça,"Africa,Iglesia,Indígenas,Conflicto"
PSCR1156,Arquivo Nacional da Torre do Tombo,1594,familiar,instruções,"España, Sevilla","Portugal, Lisboa",Francisco Rodrigues,Rui Lopes Pinto,"Judaísmo,Clero,Comercio,Mercancías,Fuga,Sefardíes"
PSCR1157,Arquivo Nacional da Torre do Tombo,1594,ami.,pedido,"España, San Sebastián","Portugal, Lisboa",Francisco Rodrigues,Manuel Mendes Sanches,"Judaísmo,Sefardíes,Comercio,Clero,Mercancías,Fuga"
PSCR1158,Arquivo Nacional da Torre do Tombo,1594,familiar,instruções,"España, San Sebastián","Portugal, Lisboa",Francisco Rodrigues,Manuel Rodrigues,"Clero,Judaísmo,Rentas,Sefardíes,Familia,Fuga"
PSCR1159,Arquivo Nacional da Torre do Tombo,1589,familiar,notícias,"Índia, Goa","Portugal, Lisboa",Graça do Prado,Francisco Soares de Sampaio,"Amor,Añoranza,Fuga"
PSCR1160,Arquivo Nacional da Torre do Tombo,1577,ami.,notícias,"Portugal, Lisboa","Portugal, Lisboa",Duarte Moscoso,Luís Brandão,"Soborno,Dinero,Prisión"
PSCR1163,Arquivo Nacional da Torre do Tombo,1579-1580,particular,protesto,"África, Reino do Congo, São Salvador","Portugal, Lisboa","Mpangu Nimi-a-Lukeni lua Mvemba, aliás D. Álvaro I, rei do Congo",Dom Henrique,"Africa,Iglesia,Indígenas,Conflicto"
PSCR1164,Arquivo Nacional da Torre do Tombo,1591,familiar,pedido,"Portugal, Lisboa","Portugal, Bragança",Miguel de Sousa,Isabel da Costa,"Alimentos,Sefardíes,Judaísmo,Familia,Enfermedad"
PSCR1169,Arquivo Nacional da Torre do Tombo,1570,familiar,informação,"Portugal, Elvas","Portugal, Lisboa",Manuel do Couto,André Fialho,"Clero,Apelación,Roma,Iglesia,Documentación"
PSCR1170,Arquivo Nacional da Torre do Tombo,1567-1570,particular,notícias,"Portugal, Elvas","Portugal, Lisboa",Margarida Cerveira,Maria Sardinha,"Esclavos,Roma,Alimentos,Clero,Correspondencia,Vida cotidiana"
PSCR1171,Arquivo Nacional da Torre do Tombo,1570,familiar,informação,"Portugal, Elvas","Portugal, Évora",Gaspar do Couto,Manuel do Couto,"Apelación,Clero,Roma,Iglesia,Documentación"
PSCR1172,Arquivo Nacional da Torre do Tombo,1567-1570,particular,notícias,"Portugal, Elvas","Portugal, Lisboa",Margarida Cerveira,Maria Sardinha,"Alimentos,Esclavos,Enfermedad,Correspondencia,Clero,Vida cotidiana"
PSCR1173,Arquivo Nacional da Torre do Tombo,1567-1570,particular,pedido,"Portugal, Lisboa","Portugal, Elvas",Maria Sardinha,Maria Fialha,"Clero,Correspondencia,Conflicto,Esclavos,Ayuda"
PSCR1174,Arquivo Nacional da Torre do Tombo,1570,familiar,notícias,"Portugal, Elvas","Portugal, Lisboa",Gaspar do Couto,André Fialho,"Clero,Documentación,Apelación,Iglesia,Roma"
PSCR1175,Arquivo Nacional da Torre do Tombo,1567-1570,particular,informação,"Portugal, Elvas","Portugal, Lisboa",Anónimo436,André Fialho,"Clero,Testigos,Documentación,Iglesia,Roma,Apelación"
PSCR1176,Arquivo Nacional da Torre do Tombo,1567-1570,particular,informação,"Portugal, Elvas","Portugal, Lisboa",Margarida Cerveira,André Fialho,"Clero,Testigos,Escritura cifrada,Confesión,Incautación"
PSCR1177,Arquivo Nacional da Torre do Tombo,1567-1570,particular,instruções,"Portugal, Lisboa","Portugal, Lisboa",André Fialho,Anónima,"Clero,Alimentos,Roma,Correspondencia,Documentación,Petición"
PSCR1178,Arquivo Nacional da Torre do Tombo,1567-1570,particular,notícias,"Portugal, Lisboa","Portugal, Elvas",André Fialho,Margarida Cerveira,"Amor,Clero,Rechazo,Testigos"
PSCR1179,Arquivo Nacional da Torre do Tombo,1567-1570,particular,pedido,"Portugal, Lisboa","Portugal, Elvas",André Fialho,Margarida Cerveira,"Amor,Escritura cifrada,Clero,Roma,Testigos,Apelación"
PSCR1180,Arquivo Nacional da Torre do Tombo,1567-1570,particular,informação,"Portugal, Elvas","Portugal, Lisboa",Margarida Cerveira,André Fialho,"Amor,Clero,Enfermedad,Testigos,Apelación,Roma"
PSCR1181,Arquivo Nacional da Torre do Tombo,1567-1570,particular,informação,"Portugal, Elvas","Portugal, Lisboa",Margarida Cerveira,André Fialho,"Amor,Clero,Enfermedad,Testigos"
PSCR1182,Arquivo Nacional da Torre do Tombo,1569,particular,instruções,"Itália, Roma","Portugal, Elvas",Manuel Fialho,Manuel do Couto,"Clero,Iglesia,Roma,Viajes,Familia,Guerra"
PSCR1183,Arquivo Nacional da Torre do Tombo,1567-1570,particular,notícias,"Portugal, Elvas","Portugal, Lisboa",Beatriz Eanes,Maria Sardinha,"Esclavos,Correspondencia,Amistad,Vida cotidiana,Clero"
PSCR1184,Arquivo Nacional da Torre do Tombo,1567-1570,particular,notícias,"Portugal, Elvas","Portugal, Lisboa",Margarida Cerveira,Maria Sardinha,"Alimentos,Clero,Esclavos,Enfermedad,Correspondencia,Mercancías"
PSCR1186,Arquivo Nacional da Torre do Tombo,1588-1589,ami.,agradecimento,Covilhã,"Portugal, Évora",Joana de Mendanha,Estêvão Magro,"Espiritualidad,Clero,Guía espiritual,Familia,Enfermedad,Visiones"
PSCR1187,Arquivo Nacional da Torre do Tombo,1588-1589,ami.,pedido,Covilhã,"Portugal, Évora, Évora Monte",Joana de Mendanha,Estêvão Magro,"Clero,Espiritualidad,Visiones,Correspondencia,Guía espiritual"
PSCR1188,Arquivo Nacional da Torre do Tombo,1587-1589,ami.,agradecimento,"Portugal, Tomar, Abrantes",S.l.,[Maria de Meneses],Estêvão Magro,"Clero,Visiones,Espiritualidad,Correspondencia,Guía espiritual"
PSCR1189,Arquivo Nacional da Torre do Tombo,1588-1589,ami.,pedido,"Portugal, Tomar, Abrantes","Portugal, Évora, Évora Monte",Oriana Ribeira de Vasconcelos,Estêvão Magro,"Clero,Iglesia,Visiones,Espiritualidad,Ayuda,Guía espiritual"
PSCR1190,Arquivo Nacional da Torre do Tombo,1587,ami.,pedido,"Portugal,Porto, Gaia",Covilhã,[Ângela de Noronha],Estêvão Magro,"Visiones,Clero,Espiritualidad,Convento,Guía espiritual"
PSCR1191,Arquivo Nacional da Torre do Tombo,1587-1588,ami.,agradecimento,Covilhã,"Portugal,Porto, Gaia",Joana de Mendanha,[Ângela de Noronha],"Espiritualidad,Convento,Visiones"
PSCR1192,Arquivo Nacional da Torre do Tombo,1587-1588,ami.,queixa,"Portugal, Guarda, Covilhã","Portugal, Évora",Joana de Mendanha,Estêvão Magro,"Espiritualidad,Guía espiritual,Visiones,Clero"
PSCR1193,Arquivo Nacional da Torre do Tombo,1588-1589,ami.,notícias,Covilhã,"Portugal, Évora",Joana de Mendanha,Estêvão Magro,"Clero,Convento,Espiritualidad,Guía espiritual,Visiones"
PSCR1194,Arquivo Nacional da Torre do Tombo,1587,particular,aviso,"Portugal, Guarda",Covilhã,Pero de Araújo,Estêvão Magro,"Clero,Guía espiritual,Iglesia,Espiritualidad,Visiones"
PSCR1195,Arquivo Nacional da Torre do Tombo,1569,familiar,instruções,"Brasil, São Salvador da Baía de Todos os Santos","Brasil, Pernambuco",Pedro Leitão,António de Gouveia,"Iglesia,Consejos,Esclavos"
PSCR1196,Arquivo Nacional da Torre do Tombo,1536-1538,familiar,elogio,S.l.,Setúbal,Anónimo526,Luís Dias,"Inquisición,Prisión"
PSCR1197,Arquivo Nacional da Torre do Tombo,1536-1538,familiar,declaração,S.l.,Setúbal,Luís Dias,Isabel Fernandes,"Inquisición,Prisión"
PSCR1198,Arquivo Nacional da Torre do Tombo,1538,particular,garantia,Aveiro,,Manuel Ferraz,"Manuel Pereira, Conde da Feira","Justicia,Conflicto,Asesinato,Nobleza,Familia,Fautoría"
PSCR1199,Arquivo Nacional da Torre do Tombo,1541,familiar,instruções,"Portugal, Faro","Portugal, Lisboa",Anónimo525,Miguel Nunes,"Familia,Negocios,Sefardíes,Mercancías"
PSCR1200,Arquivo Nacional da Torre do Tombo,1586,familiar,notícias,"França, Orleães","Portugal, Lisboa",Duarte Serrão (Duarte Oliveira),Diogo Dias (Mestre Diogo de Moura),"Familia,Viajes,Sefardíes,Libros"
PSCR1201,Arquivo Nacional da Torre do Tombo,1573,particular,pedido,"Portugal, Lisboa",Lisboa,Fernando Henriques,Diogo Fernandes Badajoz,"Falsificación,Dinero"
PSCR1207,Arquivo Nacional da Torre do Tombo,1545-1546,particular,instruções,"[Guiné, São Domingos, Cacheu]","[Cabo Verde, Ilha de Santiago]",Francisco Dias,Bartolomeu Garcia,"Mercancías,Negocios,Transportes"
PSCR1208,Arquivo Nacional da Torre do Tombo,1545-1546,particular,instruções,"[Guiné, São Domingos, Cacheu]","[Cabo Verde, Ilha de Santiago]",Francisco Dias,Bartolomeu Garcia,"Mercancías,Negocios,Transportes,Documentación,Conflicto"
PSCR1209,Arquivo Nacional da Torre do Tombo,1546,particular,notícias,"[Guiné, São Domingos, Cacheu]","[Cabo Verde, Ilha de Santiago]",Francisco Dias,Bartolomeu Garcia,"Negocios,Transportes,Conflicto"
PSCR1210,Arquivo Nacional da Torre do Tombo,1546,particular,notícias,"Cabo Verde, Ilha de Santiago, Ribeira Grande","[Cabo Verde, Ilha de Santiago]",Diogo Lopes,Bartolomeu Garcia,"Salud,Viajes,Conflicto"
PSCR1211,Arquivo Nacional da Torre do Tombo,1548,particular,protesto,"Portugal, Lisboa","Portugal, Lisboa",António Fernandes,Pedro Carrilho,"Censura,Comercio,Conflicto,Viajes"
PSCR1212,Arquivo Nacional da Torre do Tombo,1548,particular,queixa,"Portugal, Lisboa","Portugal, Lisboa",António Fernandes,Pedro Carrilho,"Acusación,Censura,Conflicto,Prisión"
PSCR1220,Arquivo Nacional da Torre do Tombo,1567,familiar,queixa,"Portugal, Pinhel, Trancoso","Portugal, Lisboa",Francisco Dias Mendes,Diogo Mendes Peixoto,"Comercio,Conflicto,Familia,Matrimonio"
PSCR1221,Arquivo Nacional da Torre do Tombo,1567,particular,conselho,"Itália, Roma","Portugal, Lisboa",António da Fonseca,Heitor Mendes,"Conflicto,Familia,Matrimonio"
PSCR1222,Arquivo Nacional da Torre do Tombo,1567,familiar,queixa,"Portugal, Pinhel, Trancoso","Portugal, Lisboa",Francisco Dias Mendes,Nuno Dias,"Comercio,Conflicto,Familia,Negocios"
PSCR1223,Arquivo Nacional da Torre do Tombo,1567,familiar,informação,"Portugal, Trancoso","Portugal, Lisboa",Francisco Dias Mendes,Nuno Dias,"Arrendamiento,Comercio,Conflicto,Familia,Negocios"
PSCR1229,Arquivo Nacional da Torre do Tombo,1556,particular,instruções,"Portugal, Lisboa","Portugal, Lisboa",Rafael Fernandes,Henrique Lobo,"Judaísmo,Testigos,Inquisición,Familia"
PSCR1230,Arquivo Nacional da Torre do Tombo,1556,familiar,instruções,"Portugal, Lisboa","Portugal, Lisboa",Rafael Fernandes,Pedro Fernandes,"Judaísmo,Testigos,Prisión,Familia"
PSCR1231,Arquivo Nacional da Torre do Tombo,1556,familiar,instruçoes,"Portugal, Lisboa","Portugal, Lisboa",Rafael Fernandes,Luís,"Familia,Vivienda,Herencia"
PSCR1232,Arquivo Nacional da Torre do Tombo,1556,familiar,instruções,"Portugal, Lisboa","Portugal, Lisboa",Rafael Fernandes,Graça Mendes,"Judaísmo,Testigos,Inquisición,Familia"
PSCR1569,Arquivo da Universidade de Coimbra,1734,particular,informação,"Portugal, Guarda","Portugal, Coimbra",António Coelho de Sousa,Pascoal Mendes Barreto de Barbuda,"Matrimonio,Universidad,Familia"
PSCR1570,Arquivo da Universidade de Coimbra,1734,particular,informação,"Portugal, Guarda","Portugal, Coimbra",António Coelho de Sousa,Manuel Borges de Cerqueira,"Matrimonio,Universidad,Familia"
