ID,Archive,Year,Type,Topic,Origin,Destination,Author,Addressee,Keywords
PSCR6007,Archivo Histórico Provincial de Zaragoza,1594,particular,petición,"España, Zaragoza","España, Zaragoza, Tórtoles",Juan de Ena,Sanjuán Montero,"Acusación,Asesinato,Declaración,Inquisición,Robo,Testigos"
PSCR6008,Archivo Histórico Provincial de Zaragoza,1594,particular,petición,"España, Zaragoza","España, Zaragoza, Tórtoles",Gregorio de Sarasa,Sanjuán Montero,"Acusación,Asesinato,Declaración,Inquisición,Robo,Testigos"
PSCR6010,Archivo Histórico Nacional,1586,particular,orden,"América, Bolivia, Potosí","América, Bolivia, San Juan de la Frontera",Jerónimo Ruiz Portillo,Antonio de Escobar,"Bienes,Cita,Corrupción,Incautación,Jesuitas,Viajes"
PSCR6011,Archivo Histórico Nacional,1586,ami.,orden,"América, Bolivia, Potosí","América, Bolivia, San Juan de la Frontera",Jerónimo Ruiz Portillo,Juan Ladrón de Leyva,"Administración,Bienes,Corrupción,Incautación,Jesuitas,Propiedades"
PSCR6012,Archivo Histórico Nacional,1586,particular,información,"América, Bolivia, Potosí","América, Bolivia, Potosí",Jerónimo Ruiz Portillo,Martín Blanco,"Bienes,Corrupción,Destierro,Ganado,Incautación,Jesuitas"
PSCR6013,Archivo Histórico Nacional,1587-1588,particular,consejo,"América, Perú, Cuzco","América, Bolivia, Cochabamba",Gonzalo Ballesteros,Antonio de Escobar,"Bienes,Corrupción,Ganado,Incautación,Jesuitas,Justicia"
PSCR6014,Archivo Histórico Nacional,1587-1588,particular,petición,"América, Perú, Lima","América, Bolivia, Cochabamba",Jerónimo Ruiz Portillo,Antonio de Escobar,"Ayuda,Bienes,Conflicto,Corrupción,Incautación,Jesuitas"
PSCR6015,Archivo Histórico Nacional,1586,particular,aviso,"América, Bolivia, Potosí","América, Bolivia, San Juan de la Frontera",Jerónimo Ruiz Portillo,Antonio de Escobar,"Bienes,Corrupción,Incautación,Jesuitas,Objetos religiosos,Viajes"
PSCR6016,Archivo Histórico Nacional,1586,particular,noticias,"América, Bolivia, San Lucas","América, Bolivia, Potosí",Juan Ladrón de Leyva,Jerónimo Ruiz Portillo,"Bienes,Corrupción,Incautación,Jesuitas,Represalias,Rumores"
PSCR6017,Archivo Histórico Nacional,1586,particular,noticias,"América, Bolivia, San Lucas","América, Bolivia, Potosí",Juan Ladrón de Leyva,Antonio Sarmiento Rondón,"Acusación,Bienes,Corrupción,Incautación,Jesuitas,Rumores"
PSCR6018,Archivo Histórico Nacional,1586,particular,arrepentimiento,"América, Bolivia, San Lucas","América, Bolivia, Potosí",Juan Ladrón de Leyva,Gonzalo Ballesteros,"Bienes,Corrupción,Defensa,Incautación,Jesuitas,Rumores"
PSCR6019,Archivo Histórico Nacional,1586,particular,noticias,"América, Bolivia, San Lucas","América, Bolivia, San Juan de la Frontera",Juan Ladrón de Leyva,Antonio de Escobar,"Bienes,Conspiración,Corrupción,Exculpación,Incautación,Jesuitas"
PSCR6020,Archivo Histórico Nacional,1587-1588,particular,queja,"América, Perú, Cuzco","América, Perú, Lima",Gonzalo Ballesteros,Jerónimo Ruiz Portillo,"Bienes,Corrupción,Ganado,Incautación,Jesuitas,Justicia"
PSCR6021,Archivo Histórico Provincial de Zaragoza,1595,particular,expresión de odio,"España, Zaragoza","España, Huesca, Candasnos",Domingo Escolán,Juan Royo,"Condena,Correspondencia,Corrupción,Injurias,Justicia,Represalias"
PSCR6022,Archivo Histórico Provincial de Zaragoza,1595,particular,acusación,"España, Zaragoza","España, Huesca, Candasnos",Domingo Escolán,Juan Royo,"Correspondencia,Corrupción,Denuncia,Justicia,Prueba,Represalias"
PSCR6023,Archivo Histórico Provincial de Zaragoza,1595,particular,acusación,"España, Zaragoza","España, Huesca, Candasnos",Domingo Escolán,Juan Royo,"Amenazas,Asesinato,Corrupción,Denuncia,Justicia,Testigos"
PSCR6024,Archivo Histórico Provincial de Zaragoza,1595,particular,amenaza,"España, Zaragoza","España, Huesca, Candasnos",Domingo Escolán,Juan Royo,"Amenazas,Corrupción,Declaración,Defensa,Inquisición,Justicia"
PSCR6025,Archivo Histórico Provincial de Cuenca,1589,particular,petición,"España, Cuenca","España, Granada",Pedro de Torres,Baltasar Román,"Apelación,Correspondencia,Deudas,Dinero,Justicia,Mediador"
PSCR6026,Archivo Diocesano de Cuenca,1560,particular,pregunta,"España, Guadalajara, Labros","España, Guadalajara, Molina de Aragón",Alonso de Olmeda,Luis Gutiérrez de la Huerta,"Matrimonio,Promesas,Sexo"
PSCR6027,Archivo Diocesano de Cuenca,1560,particular,petición,"España, Guadalajara, Labros","España, Guadalajara, Molina de Aragón",Alonso de Olmeda,Luis Gutiérrez de la Huerta,"Matrimonio,Promesas,Salarios,Sexo"
PSCR6028,Archivo Diocesano de Cuenca,1560,familiar,petición,"España, Soria, Fuentecantos","España, Guadalajara, Labros",Alonso de Olmeda,Pedro Gila,"Fuga,Iglesia,Matrimonio,Promesas,Ropa,Viajes"
PSCR6048,Archivo Histórico Nacional,1517,familiar,petición,"Portugal, Lisboa","España, Toledo, Talavera de la Reina",Bernardino Díaz,María Rodríguez,"Asesinato,Ayuda,Dinero,Fuga,Inquisición,Propiedades"
PSCR6049,Archivo Histórico Nacional,1517,familiar,petición,"Portugal, Lisboa","España, Toledo, Talavera de la Reina",Bernardino Díaz,María Rodríguez,"Asesinato,Ayuda,Compraventa,Fuga,Inquisición,Propiedades"
PSCR6050,Archivo Histórico Nacional,1530,particular,petición,"España, Toledo, Consuegra","España, Toledo, El Toboso",Sebastián Gómez,Juan Pérez,"Cereales,Compraventa,Embargo,Inquisición,Testigos"
PSCR6052,Archivo Histórico Nacional,1589,ami.,orden,"América, Bolivia, Sucre","América, Bolivia, Sucre",Francisco Márquez de Sotomayor,Hernán Gutiérrez de Ulloa,"Alojamiento,Amistad,Inquisición,Justicia,Represalias"
PSCR6053,Archivo Histórico Nacional,1569,particular,aviso,"España, Madrid","España, Madrid, Alcalá de Henares",Juan de Cutera,Pierre Terens,"Inquisición,Justicia,Prisión"
PSCR6054,Archivo Histórico Nacional,1540,particular,aviso,"España, Ciudad Real, Chillón","España, Ciudad Real, Almadén",Juan de Auderio,Juan de Ulleta,"Acusación,Destierro,Indulto,Inquisición,Soborno,Testigos"
PSCR6056,Archivo Histórico de la Ciudad de Barcelona,1542,familiar,petición,"Turquía, Estambul","España, Barcelona",Juan Salvador,Rafaela Provenzala de Malibera,"Cautivos,Correo,Correspondencia,Escritura,Instrumentos"
PSCR6057,Archivo Histórico de la Ciudad de Barcelona,1542,familiar,petición,"Turquía, Estambul","España, Barcelona",Juan Salvador,Rafaela Provenzala de Malibera,"Cautivos,Correo,Correspondencia,Dinero,Ropa"
PSCR6058,Archivo Histórico Nacional,1517,familiar,petición,"Portugal, Santarém, Salvaterra dos Magos","España, Toledo",Bernardino Díaz,Esteban Cornejo,"Ayuda,Fuga"
PSCR6059,Archivo Histórico Nacional,1590,particular,petición,"España, Madrid","España, Madrid, San Lorenzo de El Escorial",Anónima5,Jaime Manobel,"Animales,Ayuda,Prisión,Religiosidad popular,Reliquias,Conde de Fuensalida"
PSCR6060,Archivo Histórico Nacional,1590,particular,petición,"España, Madrid","España, Madrid, San Lorenzo de El Escorial",Anónima5,Jaime Manobel,"Animales,Ayuda,Correspondencia,Dinero,Prisión,Reliquias"
PSCR6061,Archivo Histórico Nacional,1560-1561,particular,presentación de disculpas,"España, Toledo",S.l.,Juan de Guzmán,Juan Pérez de Ribadeneira,"Bienes,Compraventa,Deudas,Dinero,Justicia,Préstamo"
PSCR6062,Archivo Histórico Nacional,1560-1561,particular,queja,"España, Toledo",S.l.,Juan de Guzmán,Juan Pérez de Ribadeneira,"Bienes,Compraventa,Deudas,Dinero,Préstamo,Ropa"
PSCR6063,Archivo Histórico Nacional,1560-1561,particular,declaración,"España, Toledo",S.l.,Juan de Guzmán,Juan Pérez de Ribadeneira,"Correspondencia,Defensa,Deudas,Dinero,Préstamo"
PSCR6064,Archivo Histórico Nacional,1584,particular,petición,"España, Toledo","España, Ciudad Real",Alonso López,Rodrigo de Martibáñez de la Serna,"Ayuda,Dinero,Justicia,Objetos religiosos,Prisión,Testigos"
PSCR6065,Archivo Histórico Nacional,1589,familiar,petición,"África, Marruecos, Tetuán",Gibraltar,Jimón Hernández,Juan Rodríguez Bermejo,"Ajusticiamiento,Berbería,Cautivos,Disturbios,Inquisición,Represalias"
PSCR6126,Archivo Histórico Nacional,1598,ami.,noticias,"España, Sevilla","España, Toledo, Torrijos",Pedro Núñez,Juan Gómez,"Peste,Correspondencia,Viajes,Transportes,Marítimo,Emigración"
PSCR6127,Archivo Histórico Nacional,1599,ami.,noticias,"América, Colombia, Cartagena de Indias",S.l.,Pedro Núñez,Anónimo321,"Viajes,Transportes,Marítimo,Emigración,Familia,Mercancías"
PSCR6128,Archivo Histórico Nacional,1599,familiar,noticias,"América, Colombia, Cartagena de Indias","España, Toledo, Santa Olalla",Alonso de Madrid,Ana Fernández,"Viajes,Emigración,Familia,Alimentos,Negocios,Dinero"
PSCR6129,Archivo Histórico Nacional,1599,ami.,noticias,"América, Colombia, Cartagena de Indias","España, Toledo, Santa Olalla",Alonso de Madrid,Hernando de Mescua,"Viajes,Transportes,Marítimo,Emigración,Familia,Negocios"
PSCR6130,Archivo Histórico Nacional,1599,familiar,noticias,"América, Colombia, Cartagena de Indias","España, Toledo, Santa Olalla",Alonso de Madrid,Alonso de Madrid,"Viajes,Emigración,Familia,Negocios,Alimentos,Dinero"
PSCR6131,Archivo Histórico Nacional,1588,particular,noticias,"España, Madrid",S.l.,Francisco López Valtodano,Alonso de Doriga,"Justicia,Dinero"
PSCR6132,Archivo Histórico Nacional,1580-1590,particular,instrucciones,S.l.,S.l.,Francisco López Valtodano,Anónimo352,"Préstamo,Salarios,Dinero"
PSCR6133,Archivo Histórico Nacional,1580-1590,,instrucciones,S.l.,S.l.,Anónimo353,Anónimo354,"Préstamo,Deudas"
PSCR6134,Archivo Histórico Nacional,1561,particular,noticias,"España, Islas Baleares, Mallorca",S.l.,Anónimo372,Isabel de Luna,"Clero,Préstamo,Negocios,Justicia,Dinero"
PSCR6135,Archivo Histórico Nacional,1560,particular,noticias,"Cerdeña, Alghero","España, Barcelona",Anónimo372,Anónimo373,"Testigos,Avisos,Justicia,Recomendación"
PSCR6137,Archivo Histórico Nacional,1592,particular,reclamación,"Cerdeña, Cagliari",S.l.,Pedro Santus,Pedro Navarro,"Impuestos,Negocios,Petición,Salarios,Dinero"
PSCR6138,Archivo Histórico Nacional,1594,particular,información,"Cerdeña, Cagliari","España, Madrid",Pedro Santus,Pedro Navarro,"Salarios,Negocios,Dinero,Administración"
PSCR6139,Archivo Histórico Nacional,1596,particular,noticias,"Cerdeña, Cagliari","España, Madrid",Pedro Santus,Pedro Navarro,"Dinero,Deudas,Salarios,Impuestos,Administración"
PSCR6140,Archivo Histórico Nacional,1599,particular,noticias,"Cerdeña, Cagliari","España, Valencia",Pedro Santus,Pedro Navarro,"Dinero,Moneda,Salarios,Administración,Impuestos"
PSCR6141,Archivo Histórico Nacional,1599,particular,noticias,"Cerdeña, Cagliari",S.l.,Pedro Santus,Pedro Navarro,"Salarios,Dinero"
PSCR6142,Archivo Histórico Nacional,1599,particular,noticias,"Cerdeña, Cagliari","España, Valencia",Pedro Monzón,Pedro Navarro,"Administración,Salarios,Impuestos,Petición"
PSCR6143,Archivo Histórico Nacional,1599,particular,noticias,"Cerdeña, Cagliari","España, Zaragoza",Pedro Santus,Pedro Navarro,"Dinero,Moneda,Salarios,Impuestos,Administración,Negocios"
PSCR6144,Archivo Histórico Nacional,1589,particular,noticias,"España, Lérida, Serós","España, Zaragoza",Vicente Francés,Juan Maurán de León,"Dinero,Deudas,Negocios,Avisos,Conflicto,Peste"
PSCR6145,Archivo Histórico Nacional,1589,particular,instrucciones,"España, Lérida, Serós","España, Zaragoza",Vicente Francés,Juan Maurán de León,"Negocios,Cereales,Avisos,Dinero,Arrendamiento"
PSCR6146,Archivo Histórico Nacional,1591,particular,noticias,"España, Lérida, Serós","España, Zaragoza",Vicente Francés,Juan Maurán de León,"Negocios,Vida cotidiana,Cereales,Dinero,Enfermedad,Meteorología"
PSCR6147,Archivo Histórico Nacional,1594,particular,noticias,"España, Zaragoza",S.l.,Vicente Francés,Adrián de la Fuente,"Justicia,Negocios"
PSCR6148,Archivo Histórico Nacional,1594,particular,noticias,"España, Zaragoza","España, Lérida, Serós",Vicente Francés,Joan Çoliba Bayle,"Enfermedad,Negocios,Deudas"
PSCR6150,Archivo Histórico Nacional,1590,particular,súplica,"España, Huesca, Jaca","España, Zaragoza",López Cortés,Juan Maurán de León,"Alhajas,Negocios,Deudas,Compraventa,Dinero"
PSCR6151,Archivo Histórico Nacional,1590,particular,noticias,"España, Huesca, Jaca","España, Zaragoza",López Cortés,Juan Maurán de León,"Alimentos,Deudas,Refranes,Honra,Dinero,Petición"
PSCR6152,Archivo Histórico Nacional,1589,particular,noticias,"España, Lérida, Serós",S.l.,Adrián de la Fuente,Anónimo414,"Arrendamiento,Cereales,Criados"
PSCR6153,Archivo Histórico Nacional,1589,particular,noticias,"España, Huesca, Fraga","España, Zaragoza",Adrián de la Fuente,Juan Maurán de León,"Negocios,Arrendamiento,Avisos,Recomendación"
PSCR6154,Archivo Histórico Nacional,1592,particular,noticias,"España, Lérida, Serós","España, Zaragoza",Adrián de la Fuente,Juan Maurán de León,"Negocios,Deudas,Dinero,Criados"
PSCR6155,Archivo Histórico Nacional,1589,particular,noticias,"España, Lérida, Serós","España, Zaragoza",Anónimo415,Juan Maurán de León,Negocios
PSCR6156,Archivo Histórico Nacional,1590,particular,noticias,"España, Huesca, Jaca","España, Zaragoza",López Cortés,Juan Maurán de León,"Dinero,Nacimiento,Deudas,Correspondencia,Familia,Honra"
PSCR6160,Arquivo Nacional da Torre do Tombo,1553,,consejo,S.l.,S.l.,Andrés de Casanova,Pero Pardo,"Correspondencia,Prisión,Justicia"
PSCR6161,Arquivo Nacional da Torre do Tombo,1553,,consejo,S.l.,S.l.,Andrés de Casanova,Pero Pardo,"Correspondencia,Prisión,Justicia"
PSCR6163,Archives générales du Royaume / Algemeen Rijksarchief,1544,familiar,información,"Portugal, Lisboa","Flandes, Antuerpia",Diego López,Jorge Rodríguez,"Flandes,Dinero,Negocios"
PSCR6164,Archivo Histórico Nacional,1571,particular,información,"España, Toledo","España, Toledo, Las Herencias",Cerviago,Diego Izquierdo,"Ganado,Agricultura,Dinero"
PSCR6165,Archivo Diocesano de Cuenca,1550-1560,ami.,noticias,"España, Cuenca",S.l.,Pedro de Orellana,Juan de la Torre,"Correspondencia,Coplas,Escritura,Clero,Franciscanos"
PSCR6166,Archivo Diocesano de Cuenca,1550-1560,ami.,información,"España, Cuenca",S.l.,Sebastián Ramírez,Pedro de Orellana,"Deudas,Justicia,Libros,Clero,Franciscanos"
PSCR6167,Archivo Diocesano de Cuenca,1550-1560,ami.,información,"España, Cuenca",S.l.,Sebastián Ramírez,Pedro de Orellana,"Rumores,Secretos,Coplas,Escritura,Clero,Franciscanos"
PSCR6168,Archivo Diocesano de Cuenca,1550-1560,ami.,información,"España, Cuenca",S.l.,Sebastián Ramírez,Pedro de Orellana,"Libros,Lectura,Correspondencia,Clero,Franciscanos"
PSCR6169,Archivo Diocesano de Cuenca,1550-1560,ami.,reproche,S.l.,"España, Cuenca",Pedro de Orellana,Sebastián Ramírez,"Biblia,Amancebamiento,Prostitución,Clero,Franciscanos"
PSCR6170,Archivo Diocesano de Cuenca,1550-1560,,instrucciones,S.l.,"España, Cuenca",Pedro de Orellana,Anónimo460,"Correspondencia,Comunicación,Prisión,Clero,Franciscanos"
PSCR6171,Archivo Diocesano de Cuenca,1551,,petición,S.l.,"España, Cuenca",Anónimo461,Francisco de Mendoza y Bobadilla,"Petición,Justicia,Inquisición,Prisión"
PSCR6172,Archivo Diocesano de Cuenca,1551,,petición,S.l.,"España, Cuenca",Anónimo462,Francisco de Mendoza y Bobadilla,"Petición,Justicia,Inquisición,Prisión"
PSCR6173,Archivo Diocesano de Cuenca,1550-1560,ami.,reproche,S.l.,"España, Cuenca",Juan de la Torre,Pedro de Orellana,"Amistad,Libros,Obras,Ofensas,Clero,Franciscanos"
PSCR6174,Archivo Histórico Nacional,1580-1590,,instrucciones,"España, Toledo",S.l.,Mateo García,Anónimo486,"Justicia,Inquisición,Consejos"
PSCR6175,Archivo Histórico Nacional,1595,particular,información,"España, Vizcaya, Bilbao","España, Álava, Salvatierra",Pedro Manso de Zúñiga,Juan Martínez de Oquerruri,"Administración,Iglesia,Prisión,Justicia"
PSCR7000,Archivo Histórico Nacional,1596,particular,queja,"España, Alicante, Tabarca","España, Sevilla",Sebastián Suárez Ponce,Antonio Cortina,"Viajes,Dinero,Marítimo,Meteorología,Transportes"
PSCR7001,Archivo Histórico Nacional,1596,particular,declaración,"España, Alicante, Tabarca","España, Sevilla",Sebastián Suárez Ponce,Antonio Cortina,"Viajes,Transportes,Marítimo,Dinero,Ropa"
PSCR7002,Archivo Histórico Nacional,1596,particular,queja,"Italia, Génova","España, Sevilla",Sebastián Suárez Ponce,Antonio Cortina,"Dinero,Transportes,Marítimo,Viajes"
PSCR7003,Archivo Histórico Nacional,1599,particular,petición,"España, Sevilla","España, Madrid",Bartolomé de Cartagena,Teresa de Saaevedra y Zúñiga,"Préstamo,Dinero,Familia,Matrimonio"
PSCR7004,Archivo Histórico Nacional,1599,particular,promesa,"España, Madrid","España, Sevilla",Teresa de Saavedra y Zúñiga,Bartolomé de Cartagena,"Ayuda,Deudas"
PSCR7005,Archivo Histórico Nacional,1599,particular,información,"España, Valladolid","España, Sevilla",Teresa de Saavedra y Zúñiga,Bartolomé de Cartagena,"Correspondencia,Negocios,Justicia,Dinero"
PSCR7006,Archivo Histórico Nacional,1590-1599,particular,excusa,"España, León","España, Sevilla",Teresa de Saavedra y Zúñiga,Bartolomé de Cartagena,"Enfermedad,Deudas,Negocios"
PSCR7007,Archivo Histórico Nacional,1595,particular,promesa,"España, Zamora, Toro","España, Sevilla",Teresa de Saavedra y Zúñiga,Bartolomé de Cartagena,"Correspondencia,Negocios,Deudas"
PSCR7008,Archivo Histórico Nacional,1590-1599,particular,aviso,"España, León","España, Sevilla",Teresa de Saavedra y Zúñiga,Bartolomé de Cartagena,"Enfermedad,Dinero,Deudas"
PSCR7009,Archivo Histórico Nacional,1593,particular,presentación de disculpas,"España, Zamora, Toro","España, Sevilla",Teresa de Saavedra y Zúñiga,Bartolomé de Cartagena,"Deudas,Dinero,Viajes"
PSCR7010,Archivo Histórico Nacional,1593,particular,presentación de disculpas,"España, Zamora, Toro, San Miguel","España, Sevilla",Teresa de Saavedra y Zúñiga,Bartolomé de Cartagena,"Familia,Embarazo,Nacimiento,Deudas,Enfermedad"
PSCR7011,Archivo Histórico Nacional,1592,particular,agradecimiento,"España, Zamora, Toro, San Miguel","España, Sevilla",Teresa de Saavedra y Zúñiga,Bartolomé de Cartagena,"Negocios,Viajes,Mercancías,Alhajas,Deudas"
PSCR7012,Archivo Histórico Nacional,1593,particular,petición,"España, Zamora, Toro","España, Sevilla",Teresa de Saavedra y Zúñiga,Bartolomé de Cartagena,"Embarazo,Deudas,Juegos,Dote"
